#ASSMT_CD,HIGHEST_RECENT_IND,LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,NATIONAL_AVG_SCORE_VAL,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
"SAT","Highest","2023-24","686","Lanier County","0201","Lanier County High School","All Students","Combined Test Score","1973891.","32979","17.3","17.3","505","1043.6","867.9","867.9"
"SAT","Highest","2023-24","686","Lanier County","0201","Lanier County High School","All Students","Math Section Score - New","1973891.","37143","20","20","505","505.4","428.5","428.5"
"SAT","Highest","2023-24","686","Lanier County","0201","Lanier County High School","All Students","Reading Test  Score - New","1973891.","30895","16","16","N/A","272.2","222.5","222.5"
"SAT","Highest","2023-24","686","Lanier County","0201","Lanier County High School","All Students","WritLang Test  Score - New","1973891.","30900","16","16","N/A","266","216.9","216.9"
"SAT","Highest","2023-24","687","Laurens County","0110","West Laurens High School","All Students","Combined Test Score","1973891.","32979","93","64.7","505","1043.6","1012.8","1029.6"
"SAT","Highest","2023-24","687","Laurens County","0110","West Laurens High School","All Students","Math Section Score - New","1973891.","37143","103","70","505","505.4","492.5","500.3"
"SAT","Highest","2023-24","687","Laurens County","0110","West Laurens High School","All Students","Reading Test  Score - New","1973891.","30895","88","62","N/A","272.2","263.8","268.1"
"SAT","Highest","2023-24","687","Laurens County","0110","West Laurens High School","All Students","WritLang Test  Score - New","1973891.","30900","88","62","N/A","266","256.5","261.3"
"SAT","Highest","2023-24","687","Laurens County","0197","East Laurens High School","All Students","Combined Test Score","1973891.","32979","93","28.3","505","1043.6","1012.8","974.5"
"SAT","Highest","2023-24","687","Laurens County","0197","East Laurens High School","All Students","Math Section Score - New","1973891.","37143","103","33","505","505.4","492.5","476.1"
"SAT","Highest","2023-24","687","Laurens County","0197","East Laurens High School","All Students","Reading Test  Score - New","1973891.","30895","88","26","N/A","272.2","263.8","253.5"
"SAT","Highest","2023-24","687","Laurens County","0197","East Laurens High School","All Students","WritLang Test  Score - New","1973891.","30900","88","26","N/A","266","256.5","245"
"SAT","Highest","2023-24","688","Lee County","0193","Lee County High School","All Students","Combined Test Score","1973891.","32979","106.7","106.7","505","1043.6","1048.3","1048.3"
"SAT","Highest","2023-24","688","Lee County","0193","Lee County High School","All Students","Math Section Score - New","1973891.","37143","126","126","505","505.4","502","502"
"SAT","Highest","2023-24","688","Lee County","0193","Lee County High School","All Students","Reading Test  Score - New","1973891.","30895","97","97","N/A","272.2","274.5","274.5"
"SAT","Highest","2023-24","688","Lee County","0193","Lee County High School","All Students","WritLang Test  Score - New","1973891.","30900","97","97","N/A","266","271.8","271.8"
"SAT","Highest","2023-24","689","Liberty County","0105","Bradwell Institute","All Students","Combined Test Score","1973891.","32979","81.7","44.3","505","1043.6","976.8","981.5"
"SAT","Highest","2023-24","689","Liberty County","0105","Bradwell Institute","All Students","Math Section Score - New","1973891.","37143","105","57","505","505.4","463.2","464.4"
"SAT","Highest","2023-24","689","Liberty County","0105","Bradwell Institute","All Students","Reading Test  Score - New","1973891.","30895","70","38","N/A","272.2","261.1","258.9"
"SAT","Highest","2023-24","689","Liberty County","0105","Bradwell Institute","All Students","WritLang Test  Score - New","1973891.","30900","70","38","N/A","266","252.4","258.2"
"SAT","Highest","2023-24","689","Liberty County","0192","Liberty County High School","All Students","Combined Test Score","1973891.","32979","81.7","37.3","505","1043.6","976.8","971.3"
"SAT","Highest","2023-24","689","Liberty County","0192","Liberty County High School","All Students","Math Section Score - New","1973891.","37143","105","48","505","505.4","463.2","461.9"
"SAT","Highest","2023-24","689","Liberty County","0192","Liberty County High School","All Students","Reading Test  Score - New","1973891.","30895","70","32","N/A","272.2","261.1","263.8"
"SAT","Highest","2023-24","689","Liberty County","0192","Liberty County High School","All Students","WritLang Test  Score - New","1973891.","30900","70","32","N/A","266","252.4","245.6"
"SAT","Highest","2023-24","690","Lincoln County","0110","Lincoln County High School","All Students","Combined Test Score","1973891.","32979","34.7","34.7","505","1043.6","989.1","989.1"
"SAT","Highest","2023-24","690","Lincoln County","0110","Lincoln County High School","All Students","Math Section Score - New","1973891.","37143","40","40","505","505.4","474.8","474.8"
"SAT","Highest","2023-24","690","Lincoln County","0110","Lincoln County High School","All Students","Reading Test  Score - New","1973891.","30895","32","32","N/A","272.2","261.3","261.3"
"SAT","Highest","2023-24","690","Lincoln County","0110","Lincoln County High School","All Students","WritLang Test  Score - New","1973891.","30900","32","32","N/A","266","253.1","253.1"
"SAT","Highest","2023-24","691","Long County","0205","Long County High School","All Students","Combined Test Score","1973891.","32979","77.3","77.3","505","1043.6","936.5","936.5"
"SAT","Highest","2023-24","691","Long County","0205","Long County High School","All Students","Math Section Score - New","1973891.","37143","82","82","505","505.4","444.6","444.6"
"SAT","Highest","2023-24","691","Long County","0205","Long County High School","All Students","Reading Test  Score - New","1973891.","30895","75","75","N/A","272.2","250.9","250.9"
"SAT","Highest","2023-24","691","Long County","0205","Long County High School","All Students","WritLang Test  Score - New","1973891.","30900","75","75","N/A","266","240.9","240.9"
"SAT","Highest","2023-24","692","Lowndes County","5050","Lowndes High School","All Students","Combined Test Score","1973891.","32979","197","197","505","1043.6","1051.1","1051.1"
"SAT","Highest","2023-24","692","Lowndes County","5050","Lowndes High School","All Students","Math Section Score - New","1973891.","37143","237","237","505","505.4","513.7","513.7"
"SAT","Highest","2023-24","692","Lowndes County","5050","Lowndes High School","All Students","Reading Test  Score - New","1973891.","30895","177","177","N/A","272.2","273.3","273.3"
